date,stock_code,action,price,shares
2023-10-10,600262.SH,BUY,12.22,185
2023-10-10,603685.SH,BUY,14.72,153
2023-10-10,603585.SH,BUY,10.0,225
2023-10-10,600241.SH,BUY,7.59,296
2023-10-10,603711.SH,BUY,15.77,143
2023-10-10,603331.SH,BUY,13.08,172
2023-10-10,603615.SH,BUY,8.67,261
2023-10-10,000833.SZ,BUY,4.83,466
2023-10-10,002360.SZ,BUY,6.74,336
2023-10-10,002083.SZ,BUY,4.13,543
2023-10-10,603787.SH,BUY,13.2,170
2023-10-10,603006.SH,BUY,9.95,227
2023-10-10,603380.SH,BUY,21.89,102
2023-10-10,603683.SH,BUY,9.83,228
2023-10-10,603499.SH,BUY,4.61,487
2023-10-10,601968.SH,BUY,5.44,414
2023-10-10,603166.SH,BUY,6.32,354
2023-10-10,000417.SZ,BUY,4.98,453
2023-10-10,603321.SH,BUY,7.45,301
2023-10-10,003042.SZ,BUY,17.98,125
2023-11-02,000417.SZ,SELL,4.53,453
2023-11-02,002083.SZ,SELL,4.39,543
2023-11-02,002360.SZ,SELL,6.75,336
2023-11-02,003042.SZ,SELL,17.88,125
2023-11-02,600241.SH,SELL,7.87,296
2023-11-02,601968.SH,SELL,5.42,414
2023-11-02,603006.SH,SELL,10.33,227
2023-11-02,603166.SH,SELL,6.72,354
2023-11-02,603331.SH,SELL,13.08,172
2023-11-02,603380.SH,SELL,22.62,102
2023-11-02,603499.SH,SELL,4.78,487
2023-11-02,603615.SH,SELL,10.88,261
2023-11-02,603683.SH,SELL,10.53,228
2023-11-02,603685.SH,SELL,14.64,153
2023-11-02,603711.SH,SELL,15.5,143
2023-11-02,603787.SH,SELL,13.58,170
2023-11-02,603577.SH,BUY,8.87,257
2023-11-02,605389.SH,BUY,17.99,127
2023-11-02,002774.SZ,BUY,6.98,332
2023-11-02,605268.SH,BUY,9.3,247
2023-11-02,002054.SZ,BUY,6.79,336
2023-11-02,002890.SZ,BUY,10.72,214
2023-11-02,603385.SH,BUY,7.33,313
2023-11-02,002238.SZ,BUY,6.43,355
2023-11-02,603976.SH,BUY,19.62,117
2023-11-02,605189.SH,BUY,11.99,191
2023-11-02,603808.SH,BUY,9.86,233
2023-11-02,603639.SH,BUY,15.25,151
2023-11-02,002578.SZ,BUY,3.79,606
2023-11-02,600262.SH,BUY,12.02,6
2023-11-02,000833.SZ,BUY,4.76,16
2023-11-02,002734.SZ,BUY,7.62,300
2023-11-02,603810.SH,BUY,12.98,177
2023-11-02,603937.SH,BUY,12.61,182
2023-11-02,603321.SH,BUY,7.51,3
2023-12-04,000833.SZ,SELL,4.99,482
2023-12-04,002054.SZ,SELL,6.79,336
2023-12-04,002238.SZ,SELL,12.68,355
2023-12-04,002578.SZ,SELL,3.74,606
2023-12-04,002734.SZ,SELL,7.73,300
2023-12-04,002774.SZ,SELL,7.28,332
2023-12-04,002890.SZ,SELL,11.15,214
2023-12-04,600262.SH,SELL,13.49,191
2023-12-04,603321.SH,SELL,8.0,304
2023-12-04,603385.SH,SELL,8.07,313
2023-12-04,603577.SH,SELL,9.14,257
2023-12-04,603585.SH,SELL,10.28,225
2023-12-04,603808.SH,SELL,9.36,233
2023-12-04,603810.SH,SELL,13.54,177
2023-12-04,603937.SH,SELL,12.46,182
2023-12-04,603976.SH,SELL,19.88,117
2023-12-04,605189.SH,SELL,12.57,191
2023-12-04,605268.SH,SELL,9.44,247
2023-12-04,603685.SH,BUY,14.88,164
2023-12-04,002749.SZ,BUY,7.63,319
2023-12-04,603269.SH,BUY,5.09,481
2023-12-04,605389.SH,BUY,18.51,4
2023-12-04,000517.SZ,BUY,2.29,1067
2023-12-04,002206.SZ,BUY,4.81,513
2023-12-04,002739.SZ,BUY,12.7,192
2023-12-04,000880.SZ,BUY,7.55,324
2023-12-04,603511.SH,BUY,14.59,167
2023-12-04,605058.SH,BUY,21.99,110
2023-12-04,600480.SH,BUY,6.21,396
2023-12-04,600828.SH,BUY,3.89,626
2023-12-04,603230.SH,BUY,12.06,202
2023-12-04,600820.SH,BUY,4.94,496
2023-12-04,603176.SH,BUY,6.26,391
2023-12-04,002763.SZ,BUY,7.15,342
2023-12-04,603639.SH,BUY,14.64,15
2023-12-04,600617.SH,BUY,2.82,868
2023-12-04,002641.SZ,BUY,4.99,490
2023-12-04,000090.SZ,BUY,4.63,528
2024-01-03,000090.SZ,SELL,4.09,528
2024-01-03,000880.SZ,SELL,7.53,324
2024-01-03,002641.SZ,SELL,4.8,490
2024-01-03,002739.SZ,SELL,13.19,192
2024-01-03,002749.SZ,SELL,8.54,319
2024-01-03,600480.SH,SELL,6.53,396
2024-01-03,600820.SH,SELL,5.26,496
2024-01-03,600828.SH,SELL,3.69,626
2024-01-03,603230.SH,SELL,13.93,202
2024-01-03,603269.SH,SELL,4.78,481
2024-01-03,603685.SH,SELL,15.31,164
2024-01-03,605058.SH,SELL,21.79,110
2024-01-03,605389.SH,SELL,18.99,131
2024-01-03,603511.SH,BUY,13.99,6
2024-01-03,603585.SH,BUY,10.12,240
2024-01-03,605268.SH,BUY,9.24,262
2024-01-03,605138.SH,BUY,7.77,313
2024-01-03,605007.SH,BUY,14.15,173
2024-01-03,603221.SH,BUY,10.04,240
2024-01-03,600617.SH,BUY,2.69,34
2024-01-03,603602.SH,BUY,14.57,165
2024-01-03,600220.SH,BUY,2.02,1204
2024-01-03,002264.SZ,BUY,5.46,444
2024-01-03,603639.SH,BUY,14.25,4
2024-01-03,002206.SZ,BUY,4.53,22
2024-01-03,002949.SZ,BUY,12.79,190
2024-01-03,600400.SH,BUY,2.78,877
2024-01-03,000877.SZ,BUY,6.43,378
2024-01-03,002062.SZ,BUY,4.2,579
2024-01-03,603976.SH,BUY,19.25,126
2024-01-03,000517.SZ,BUY,2.15,71
2024-01-31,603602.SH,SELL,11.61,165
2024-02-01,002206.SZ,SELL,3.72,535
2024-02-01,002264.SZ,SELL,4.23,444
2024-02-01,002949.SZ,SELL,10.16,190
2024-02-01,603511.SH,SELL,11.58,173
2024-02-01,603976.SH,SELL,14.71,126
2024-02-01,605007.SH,SELL,11.25,173
2024-02-01,605138.SH,SELL,5.91,313
2024-02-02,603639.SH,SELL,11.95,170
2024-02-02,000517.SZ,SELL,1.99,1138
2024-02-02,000877.SZ,SELL,6.48,378
2024-02-02,002062.SZ,SELL,3.7,579
2024-02-02,002763.SZ,SELL,5.95,342
2024-02-02,600220.SH,SELL,1.77,1204
2024-02-02,600400.SH,SELL,2.6,877
2024-02-02,600617.SH,SELL,2.41,902
2024-02-02,603176.SH,SELL,5.05,391
2024-02-02,603221.SH,SELL,9.75,240
2024-02-02,603585.SH,SELL,8.2,240
2024-02-02,603639.SH,SELL,11.95,170
2024-02-02,605268.SH,SELL,7.68,262
2024-02-02,605006.SH,BUY,5.61,370
2024-02-02,603790.SH,BUY,10.1,205
2024-02-02,603385.SH,BUY,6.27,329
2024-02-02,605055.SH,BUY,5.17,400
2024-02-02,603823.SH,BUY,7.57,289
2024-02-02,603928.SH,BUY,5.49,380
2024-02-02,605339.SH,BUY,15.27,136
2024-02-02,605007.SH,BUY,11.09,188
2024-02-02,002054.SZ,BUY,5.28,395
2024-02-02,603155.SH,BUY,8.01,264
2024-02-02,601288.SH,BUY,3.41,612
2024-02-02,000626.SZ,BUY,5.82,359
2024-02-02,002940.SZ,BUY,14.99,139
2024-02-02,002950.SZ,BUY,7.34,284
2024-02-02,001206.SZ,BUY,11.01,190
2024-02-02,002636.SZ,BUY,6.34,331
2024-02-02,603181.SH,BUY,8.02,260
2024-02-02,603511.SH,BUY,11.8,182
2024-02-02,002811.SZ,BUY,6.62,311
2024-02-02,603010.SH,BUY,8.58,245
2024-02-07,000626.SZ,SELL,4.54,359
2024-02-07,002636.SZ,SELL,5.0,331
2024-02-07,002811.SZ,SELL,4.98,311
2024-02-07,603385.SH,SELL,4.9,329
2024-02-07,603790.SH,SELL,7.85,205
2024-02-07,605055.SH,SELL,3.97,400
2024-02-08,001206.SZ,SELL,8.66,190
2024-02-08,603823.SH,SELL,5.68,289
2024-02-08,603928.SH,SELL,4.16,380
2024-02-08,605006.SH,SELL,4.47,370
2024-03-04,002950.SZ,SELL,7.54,284
2024-03-04,601288.SH,SELL,3.71,612
2024-03-04,603010.SH,SELL,9.21,245
2024-03-04,603181.SH,SELL,9.15,260
2024-03-04,603511.SH,SELL,11.98,182
2024-03-04,603926.SH,BUY,8.46,225
2024-03-04,603385.SH,BUY,5.65,337
2024-03-04,605006.SH,BUY,5.64,340
2024-03-04,603790.SH,BUY,9.48,202
2024-03-04,002631.SZ,BUY,4.68,408
2024-03-04,603176.SH,BUY,4.59,417
2024-03-04,001206.SZ,BUY,10.88,175
2024-03-04,002940.SZ,SELL,15.57,17
2024-03-04,605138.SH,BUY,5.64,339
2024-03-04,603823.SH,BUY,7.18,267
2024-03-04,605339.SH,SELL,15.62,13
2024-03-04,603216.SH,BUY,9.21,207
2024-03-04,002264.SZ,BUY,4.24,450
2024-03-04,003018.SZ,BUY,6.27,306
2024-03-04,603976.SH,BUY,13.33,143
2024-03-04,603155.SH,SELL,8.37,35
2024-03-04,605007.SH,SELL,11.84,26
2024-03-04,000833.SZ,BUY,4.06,470
2024-03-04,603320.SH,BUY,10.95,174
2024-03-04,002054.SZ,SELL,5.11,21
2024-04-02,000833.SZ,SELL,4.67,470
2024-04-02,001206.SZ,SELL,12.05,175
2024-04-02,002264.SZ,SELL,4.57,450
2024-04-02,003018.SZ,SELL,6.68,306
2024-04-02,603216.SH,SELL,9.91,207
2024-04-02,603320.SH,SELL,12.64,174
2024-04-02,603790.SH,SELL,12.2,202
2024-04-02,603976.SH,SELL,14.93,143
2024-04-02,605006.SH,SELL,6.03,340
2024-04-02,605007.SH,SELL,13.62,162
2024-04-02,605138.SH,SELL,8.11,339
2024-04-02,605339.SH,SELL,16.93,123
2024-04-02,603022.SH,BUY,8.31,251
2024-04-02,603585.SH,BUY,8.37,250
2024-04-02,002054.SZ,BUY,5.44,10
2024-04-02,603926.SH,SELL,11.72,33
2024-04-02,603823.SH,BUY,7.68,8
2024-04-02,605033.SH,BUY,14.89,140
2024-04-02,603176.SH,BUY,4.98,6
2024-04-02,603385.SH,BUY,6.02,8
2024-04-02,603155.SH,BUY,8.18,25
2024-04-02,002940.SZ,BUY,16.09,8
2024-04-02,600784.SH,BUY,5.28,397
2024-04-02,603223.SH,BUY,8.33,253
2024-04-02,001230.SZ,BUY,11.14,193
2024-04-02,603797.SH,BUY,4.57,456
2024-04-02,002062.SZ,BUY,3.95,531
2024-04-02,603321.SH,BUY,6.7,312
2024-04-02,603115.SH,BUY,11.28,185
2024-04-02,603010.SH,BUY,9.21,228
2024-04-02,603337.SH,BUY,21.05,100
2024-04-17,603022.SH,SELL,6.6,251
2024-05-07,002062.SZ,SELL,4.06,531
2024-05-07,002940.SZ,SELL,17.32,130
2024-05-07,600784.SH,SELL,5.14,397
2024-05-07,603010.SH,SELL,9.99,228
2024-05-07,603115.SH,SELL,11.4,185
2024-05-07,603155.SH,SELL,8.07,254
2024-05-07,603223.SH,SELL,7.98,253
2024-05-07,603321.SH,SELL,7.36,312
2024-05-07,603337.SH,SELL,26.79,100
2024-05-07,603585.SH,SELL,8.51,250
2024-05-07,603797.SH,SELL,4.06,456
2024-05-07,603823.SH,SELL,9.38,275
2024-05-07,603926.SH,SELL,9.52,192
2024-05-07,605033.SH,SELL,14.89,140
2024-05-07,603386.SH,BUY,10.21,207
2024-05-07,603101.SH,BUY,5.35,397
2024-05-07,001230.SZ,BUY,10.92,1
2024-05-07,603682.SH,BUY,4.08,521
2024-05-07,600676.SH,BUY,3.59,592
2024-05-07,002631.SZ,BUY,4.88,26
2024-05-07,002634.SZ,BUY,5.1,416
2024-05-07,605287.SH,BUY,12.82,167
2024-05-07,002480.SZ,BUY,3.75,567
2024-05-07,000605.SZ,BUY,5.15,411
2024-05-07,603577.SH,BUY,7.7,276
2024-05-07,002909.SZ,BUY,5.3,402
2024-05-07,603976.SH,BUY,15.24,139
2024-05-07,603385.SH,SELL,6.29,7
2024-05-07,002054.SZ,SELL,6.05,31
2024-05-07,002391.SZ,BUY,4.97,427
2024-05-07,002098.SZ,BUY,5.79,368
2024-05-07,002663.SZ,BUY,1.55,1373
2024-05-07,603176.SH,BUY,4.72,32
2024-05-07,600665.SH,BUY,2.62,815
2024-06-04,000605.SZ,SELL,4.88,411
2024-06-04,001230.SZ,SELL,10.41,194
2024-06-04,002054.SZ,SELL,5.41,353
2024-06-04,002098.SZ,SELL,5.71,368
2024-06-04,002391.SZ,SELL,4.56,427
2024-06-04,002480.SZ,SELL,3.46,567
2024-06-04,002909.SZ,SELL,4.66,402
2024-06-04,600665.SH,SELL,2.57,815
2024-06-04,600676.SH,SELL,3.13,592
2024-06-04,603176.SH,SELL,4.2,455
2024-06-04,603385.SH,SELL,6.05,338
2024-06-04,603577.SH,SELL,7.22,276
2024-06-04,603682.SH,SELL,3.83,521
2024-06-04,603976.SH,SELL,14.78,139
2024-06-04,605287.SH,SELL,12.72,167
2024-06-04,002663.SZ,BUY,1.35,109
2024-06-04,603922.SH,BUY,18.21,107
2024-06-04,000607.SZ,BUY,3.46,577
2024-06-04,002631.SZ,BUY,4.24,35
2024-06-04,603192.SH,BUY,14.08,138
2024-06-04,002691.SZ,BUY,5.01,399
2024-06-04,605151.SH,BUY,15.08,132
2024-06-04,600080.SH,BUY,6.57,303
2024-06-04,601686.SH,BUY,4.83,415
2024-06-04,603757.SH,BUY,18.56,107
2024-06-04,002634.SZ,BUY,4.24,51
2024-06-04,603101.SH,BUY,4.86,10
2024-06-04,601999.SH,BUY,5.41,369
2024-06-04,605138.SH,BUY,5.34,372
2024-06-04,600939.SH,BUY,2.53,791
2024-06-04,601010.SH,BUY,1.78,1115
2024-06-04,600693.SH,BUY,3.03,660
2024-06-04,603038.SH,BUY,7.73,260
2024-06-04,603856.SH,BUY,10.05,199
2024-06-07,002634.SZ,SELL,3.96,467
2024-06-21,002631.SZ,SELL,3.66,469
2024-06-25,002663.SZ,SELL,1.18,1482
2024-07-02,002691.SZ,SELL,4.34,399
2024-07-02,600080.SH,SELL,5.93,303
2024-07-02,600939.SH,SELL,2.31,791
2024-07-02,601686.SH,SELL,4.61,415
2024-07-02,601999.SH,SELL,5.2,369
2024-07-02,603038.SH,SELL,7.21,260
2024-07-02,603101.SH,SELL,4.59,407
2024-07-02,603192.SH,SELL,13.51,138
2024-07-02,603386.SH,SELL,11.96,207
2024-07-02,603757.SH,SELL,18.46,107
2024-07-02,603856.SH,SELL,9.84,199
2024-07-02,603922.SH,SELL,17.25,107
2024-07-02,605138.SH,SELL,4.93,372
2024-07-02,605151.SH,SELL,14.75,132
2024-07-02,600828.SH,BUY,2.42,788
2024-07-02,000607.SZ,BUY,3.12,34
2024-07-02,002921.SZ,BUY,10.05,189
2024-07-02,603909.SH,BUY,8.33,228
2024-07-02,002187.SZ,BUY,4.19,454
2024-07-02,002397.SZ,BUY,1.9,995
2024-07-02,002082.SZ,BUY,4.18,453
2024-07-02,600693.SH,BUY,2.73,33
2024-07-02,601566.SH,BUY,8.0,238
2024-07-02,603926.SH,BUY,8.21,231
2024-07-02,603176.SH,BUY,3.76,506
2024-07-02,603585.SH,BUY,6.93,276
2024-07-02,002692.SZ,BUY,3.37,564
2024-07-02,603808.SH,BUY,6.22,306
2024-07-02,603639.SH,BUY,11.17,340
2024-07-02,603797.SH,BUY,3.12,605
2024-07-02,603095.SH,BUY,8.71,218
2024-07-02,601010.SH,BUY,1.63,57
2024-07-02,600615.SH,BUY,7.24,261
2024-07-02,600676.SH,BUY,2.83,671
2024-08-02,002082.SZ,SELL,4.33,453
2024-08-02,002187.SZ,SELL,4.36,454
2024-08-02,002397.SZ,SELL,1.91,995
2024-08-02,002692.SZ,SELL,3.47,564
2024-08-02,600615.SH,SELL,7.93,261
2024-08-02,600676.SH,SELL,4.35,671
2024-08-02,600693.SH,SELL,2.83,693
2024-08-02,600828.SH,SELL,2.4,788
2024-08-02,601010.SH,SELL,1.67,1172
2024-08-02,603095.SH,SELL,9.61,218
2024-08-02,603176.SH,SELL,3.7,506
2024-08-02,603585.SH,SELL,6.86,276
2024-08-02,603639.SH,SELL,10.68,170
2024-08-02,603797.SH,SELL,3.26,605
2024-08-02,603808.SH,SELL,6.0,306
2024-08-02,603926.SH,SELL,8.01,231
2024-08-02,603101.SH,BUY,4.4,441
2024-08-02,000803.SZ,BUY,3.36,580
2024-08-02,002398.SZ,BUY,3.47,558
2024-08-02,002491.SZ,BUY,3.26,594
2024-08-02,605138.SH,BUY,4.67,414
2024-08-02,000607.SZ,BUY,3.05,28
2024-08-02,603237.SH,BUY,14.41,135
2024-08-02,605259.SH,BUY,11.82,163
2024-08-02,603909.SH,BUY,7.5,33
2024-08-02,603928.SH,BUY,5.7,343
2024-08-02,603656.SH,BUY,10.24,189
2024-08-02,002921.SZ,BUY,9.87,8
2024-08-02,000619.SZ,BUY,3.93,491
2024-08-02,603387.SH,BUY,7.26,268
2024-08-02,603966.SH,BUY,4.78,406
2024-08-02,603938.SH,BUY,10.53,184
2024-08-02,603331.SH,BUY,8.9,219
2024-08-02,603161.SH,BUY,9.34,207
2024-08-02,601566.SH,BUY,7.21,31
2024-08-02,603518.SH,BUY,6.67,292
2024-08-26,603909.SH,SELL,6.83,261
2024-09-03,000607.SZ,SELL,3.13,639
2024-09-03,000619.SZ,SELL,3.94,491
2024-09-03,000803.SZ,SELL,3.3,580
2024-09-03,002398.SZ,SELL,3.28,558
2024-09-03,002491.SZ,SELL,3.17,594
2024-09-03,002921.SZ,SELL,9.38,197
2024-09-03,601566.SH,SELL,6.42,269
2024-09-03,603101.SH,SELL,4.27,441
2024-09-03,603237.SH,SELL,16.28,135
2024-09-03,603387.SH,SELL,7.13,268
2024-09-03,603518.SH,SELL,6.0,292
2024-09-03,603928.SH,SELL,5.63,343
2024-09-03,603966.SH,SELL,4.76,406
2024-09-03,605138.SH,SELL,4.68,414
2024-09-03,605259.SH,SELL,11.96,163
2024-09-03,603020.SH,BUY,6.23,303
2024-09-03,603682.SH,BUY,3.16,594
2024-09-03,603656.SH,BUY,9.88,7
2024-09-03,002923.SZ,BUY,8.65,221
2024-09-03,603081.SH,BUY,8.91,212
2024-09-03,605389.SH,BUY,13.57,140
2024-09-03,603161.SH,BUY,8.39,17
2024-09-03,002367.SZ,BUY,5.05,373
2024-09-03,600955.SH,BUY,13.32,141
2024-09-03,603010.SH,BUY,8.36,225
2024-09-03,605018.SH,BUY,7.11,264
2024-09-03,601086.SH,BUY,3.48,541
2024-09-03,603070.SH,BUY,10.47,178
2024-09-03,603677.SH,BUY,9.87,190
2024-09-03,605268.SH,BUY,6.14,307
2024-09-03,600351.SH,BUY,4.97,377
2024-09-03,002133.SZ,BUY,2.04,922
2024-09-03,603331.SH,BUY,8.29,8
2024-09-03,603938.SH,BUY,10.05,3
2024-09-03,600480.SH,BUY,5.49,343
2024-10-09,002133.SZ,SELL,2.61,922
2024-10-09,002367.SZ,SELL,6.31,373
2024-10-09,600351.SH,SELL,5.96,377
2024-10-09,600480.SH,SELL,7.04,343
2024-10-09,600955.SH,SELL,15.71,141
2024-10-09,601086.SH,SELL,4.46,541
2024-10-09,603010.SH,SELL,10.32,225
2024-10-09,603081.SH,SELL,10.25,212
2024-10-09,603161.SH,SELL,10.47,224
2024-10-09,603331.SH,SELL,10.1,227
2024-10-09,603656.SH,SELL,11.82,196
2024-10-09,603677.SH,SELL,11.86,190
2024-10-09,603682.SH,SELL,4.11,594
2024-10-09,603938.SH,SELL,13.27,187
2024-10-09,605018.SH,SELL,8.5,264
2024-10-09,605268.SH,SELL,7.68,307
2024-10-09,603976.SH,BUY,16.86,137
2024-10-09,001218.SZ,BUY,15.41,144
2024-10-09,603020.SH,BUY,7.54,2
2024-10-09,603089.SH,BUY,8.65,263
2024-10-09,605389.SH,SELL,16.39,1
2024-10-09,603926.SH,BUY,9.39,241
2024-10-09,002921.SZ,BUY,11.34,201
2024-10-09,002923.SZ,BUY,9.91,7
2024-10-09,002973.SZ,BUY,9.22,234
2024-10-09,002879.SZ,BUY,14.2,160
2024-10-09,603101.SH,BUY,5.06,435
2024-10-09,002054.SZ,BUY,5.55,412
2024-10-09,603116.SH,BUY,4.55,492
2024-10-09,605138.SH,BUY,5.76,403
2024-10-09,002763.SZ,BUY,6.09,371
2024-10-09,603928.SH,BUY,6.39,355
2024-10-09,603217.SH,BUY,15.46,146
2024-10-09,603956.SH,BUY,5.65,401
2024-10-09,603048.SH,BUY,14.47,157
2024-11-04,002879.SZ,SELL,13.28,160
2024-11-04,002921.SZ,SELL,10.7,201
2024-11-04,002923.SZ,SELL,9.49,228
2024-11-04,002973.SZ,SELL,10.49,234
2024-11-04,603020.SH,SELL,7.36,305
2024-11-04,603048.SH,SELL,13.12,157
2024-11-04,603070.SH,SELL,11.44,178
2024-11-04,603101.SH,SELL,5.71,435
2024-11-04,603217.SH,SELL,17.51,146
2024-11-04,603928.SH,SELL,6.19,355
2024-11-04,603956.SH,SELL,5.31,401
2024-11-04,603976.SH,SELL,15.73,137
2024-11-04,605389.SH,BUY,15.23,5
2024-11-04,603511.SH,BUY,10.66,205
2024-11-04,002054.SZ,BUY,5.22,6
2024-11-04,002763.SZ,BUY,5.6,20
2024-11-04,605138.SH,SELL,5.48,1
2024-11-04,603926.SH,BUY,8.52,14
2024-11-04,001218.SZ,BUY,14.81,4
2024-11-04,603578.SH,BUY,12.17,180
2024-11-04,002062.SZ,BUY,3.94,555
2024-11-04,000928.SZ,BUY,6.01,364
2024-11-04,603759.SH,BUY,6.35,346
2024-11-04,000063.SZ,BUY,29.16,75
2024-11-04,600351.SH,BUY,5.5,401
2024-11-04,601728.SH,BUY,6.11,359
2024-11-04,603089.SH,BUY,8.14,7
2024-11-04,002732.SZ,BUY,15.13,144
2024-11-04,600050.SH,BUY,4.84,454
2024-11-04,605100.SH,BUY,8.49,258
2024-11-04,603073.SH,BUY,14.06,156
2024-11-04,603116.SH,BUY,4.44,1
2024-12-03,000063.SZ,SELL,30.94,75
2024-12-03,000928.SZ,SELL,6.63,364
2024-12-03,002054.SZ,SELL,6.14,418
2024-12-03,002062.SZ,SELL,4.53,555
2024-12-03,002732.SZ,SELL,16.84,144
2024-12-03,002763.SZ,SELL,6.25,391
2024-12-03,600050.SH,SELL,4.92,454
2024-12-03,601728.SH,SELL,6.16,359
2024-12-03,603073.SH,SELL,15.68,156
2024-12-03,603089.SH,SELL,9.31,270
2024-12-03,603116.SH,SELL,7.15,493
2024-12-03,603511.SH,SELL,11.96,205
2024-12-03,603578.SH,SELL,13.85,180
2024-12-03,603759.SH,SELL,7.11,346
2024-12-03,605100.SH,SELL,10.22,258
2024-12-03,605138.SH,SELL,5.9,402
2024-12-03,605389.SH,SELL,19.56,144
2024-12-03,603926.SH,BUY,9.47,7
2024-12-03,002923.SZ,BUY,10.47,235
2024-12-03,603685.SH,BUY,13.33,187
2024-12-03,002083.SZ,BUY,4.87,507
2024-12-03,605058.SH,BUY,19.82,125
2024-12-03,605018.SH,BUY,8.59,292
2024-12-03,600351.SH,BUY,5.95,16
2024-12-03,603238.SH,BUY,11.36,218
2024-12-03,002980.SZ,BUY,19.74,125
2024-12-03,603680.SH,BUY,8.58,287
2024-12-03,002973.SZ,BUY,9.97,248
2024-12-03,603192.SH,BUY,16.39,152
2024-12-03,601857.SH,BUY,7.38,334
2024-12-03,001268.SZ,BUY,13.59,182
2024-12-03,605338.SH,BUY,16.15,152
2024-12-03,603115.SH,BUY,13.24,186
2024-12-03,605339.SH,BUY,17.23,142
2024-12-03,603059.SH,BUY,23.84,103
2024-12-03,001218.SZ,BUY,16.58,1
2024-12-03,603515.SH,BUY,15.83,156
2025-01-03,001218.SZ,SELL,16.01,149
2025-01-03,001268.SZ,SELL,12.26,182
2025-01-03,002083.SZ,SELL,4.62,507
2025-01-03,002923.SZ,SELL,9.29,235
2025-01-03,002973.SZ,SELL,10.23,248
2025-01-03,002980.SZ,SELL,17.39,125
2025-01-03,600351.SH,SELL,5.43,417
2025-01-03,601857.SH,SELL,8.12,334
2025-01-03,603059.SH,SELL,22.71,103
2025-01-03,603115.SH,SELL,12.11,186
2025-01-03,603238.SH,SELL,12.51,218
2025-01-03,603515.SH,SELL,14.85,156
2025-01-03,603680.SH,SELL,7.84,287
2025-01-03,603685.SH,SELL,11.44,187
2025-01-03,605018.SH,SELL,8.56,292
2025-01-03,605058.SH,SELL,18.69,125
2025-01-03,605338.SH,SELL,15.81,152
2025-01-03,605339.SH,SELL,16.99,142
